customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age,risk_score
857,Hitesh,Dhingra,Female,1982-01-04,"H.No. 000
Nayak Ganj",Katihar,Karnataka,892231,4312200636,tamannaaggarwal@example.net,Environmental consultant,617695,GB65ONZZ6677079751268,4326076036389236,2.0,12845.0,6422.5,9436.0,2.0,526.0,0.0038022813688212,0.0207950525744906,43.0,1
858,Chaaya,Contractor,Female,1996-11-03,"541, Setty Circle",Amravati,Nagaland,981769,6320857039,sarmanisha@example.org,Systems developer,1066528,GB18IENV7072044135490,4496521108816164,9.0,45222.0,5024.666666666667,9551.0,5.0,691.0,0.0130246020260492,0.0424011371478292,28.0,2
859,Ayaan,Sama,Female,1993-03-05,"149
Sen Zila",Bardhaman,Sikkim,163148,4806088761,psuri@example.com,"Optician, dispensing",864683,GB27EMBL3223430988188,3502604047196668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0
860,Bachittar,Mishra,Male,1985-12-11,"80/348
Kurian Road",Hapur,Karnataka,397899,911569702009,wridesh87@example.com,Accommodation manager,1282612,GB26FIJE1698548323121,6567682618522467,5.0,26968.0,5393.6,9641.0,5.0,325.0,0.0153846153846153,0.0210258441368083,39.0,2
861,Riya,Behl,Male,2004-02-02,"H.No. 88
Aggarwal Street",Shimoga,Haryana,36310,915870986535,zashildyal@example.net,"Conservation officer, historic buildings",1746792,GB41JJNM6423993080231,36813525080259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0
862,Krish,Ganguly,Male,1998-07-25,"42
Manne Circle",Jorhat,Telangana,418775,5128507176,deyishwar@example.com,Purchasing manager,1008688,GB96KZBL8865315391682,4025030752326,3.0,14809.0,4936.333333333333,7798.0,3.0,442.0,0.006787330316742,0.0146814475833954,26.0,1
863,Rehaan,Pathak,Female,1989-01-06,"98/93
Biswas Marg",Ichalkaranji,Jharkhand,314571,910663493686,ehari@example.net,Education administrator,1588049,GB18LHOT9160402376110,4551189420712,5.0,37138.0,7427.6,9924.0,5.0,347.0,0.0144092219020172,0.0233859282679564,36.0,2
864,Jonathan,Prakash,Male,2005-03-08,"387, Ravi Marg",Mirzapur,Chhattisgarh,300405,6809115561,dalbir49@example.com,Magazine journalist,1815909,GB37GSJT0896591230456,180025873156953,6.0,29068.0,4844.666666666667,8179.0,3.0,429.0,0.0139860139860139,0.0160074100629491,20.0,1
865,Frederick,Wagle,Female,2004-12-18,"030
Sridhar Road",Bhavnagar,Maharashtra,490888,1791270578,ucchal84@example.com,"Journalist, newspaper",862128,GB07VGQV1805216591863,4662222447807844,2.0,13849.0,6924.5,8341.0,2.0,268.0,0.0074626865671641,0.0160637399550878,20.0,1
866,Ganga,Taneja,Female,1994-11-04,"16/973, Keer Nagar",Farrukhabad,Rajasthan,708868,2889607406,wchandran@example.org,Charity fundraiser,696390,GB38KGUJ3629273956192,346542262970308,5.0,29745.0,5949.0,9941.0,2.0,448.0,0.0111607142857142,0.0427131348813165,30.0,1
867,William,Sidhu,Female,1998-01-07,"83/122
Madan Marg",Dhanbad,Meghalaya,614149,526246645,xsaha@example.net,Hospital pharmacist,1487326,GB82JJHJ1586202390753,6569537735624489,2.0,11236.0,5618.0,7814.0,2.0,27.0,0.074074074074074,0.0075544971310929,27.0,1
868,Nirja,Sule,Female,2003-03-04,"H.No. 647, Goyal Road",Bongaigaon,Kerala,727766,7879882496,ktara@example.net,Higher education lecturer,1924604,GB38DKEG9693877964136,30407797465003,8.0,33964.0,4245.5,9747.0,7.0,523.0,0.0152963671128107,0.0176472666584918,22.0,2
869,Abdul,Mody,Female,2002-07-23,"62/676, Solanki Circle",Haridwar,Manipur,92202,6258163004,kavyagoyal@example.net,"Scientist, research (medical)",1615032,GB04XWUV9976072571697,2225973698534164,1.0,6925.0,6925.0,6925.0,1.0,0.0,0.0,0.0042878407362826,22.0,1
870,Bakhshi,Khalsa,Male,1998-12-31,"16
Tiwari Path",Mangalore,Uttar Pradesh,275575,913976878586,narayananrishi@example.net,IT sales professional,549754,GB96QOIW6267056252394,344601337389969,9.0,33975.0,3775.0,9346.0,5.0,578.0,0.0155709342560553,0.0618003688922681,26.0,2
871,Chaitanya,Randhawa,Female,2000-01-02,"92, Badal Path",Warangal,Uttarakhand,591998,1332721670,vinaya31@example.net,Air broker,1897989,GB38MSBU0777661756346,4581772980119146,8.0,42047.0,5255.875,9214.0,4.0,603.0,0.0132669983416252,0.022153447675408,25.0,2
872,Ronith,Bobal,Male,2000-10-13,"45
Dixit Chowk",Jhansi,Tripura,607406,5010856708,chaudharirehaan@example.net,Adult nurse,1558590,GB54TFMD0461028171473,676352781071,7.0,46412.0,6630.285714285715,8983.0,6.0,521.0,0.0134357005758157,0.0297781969600728,24.0,2
873,Gaurika,Bahri,Female,1979-11-07,"22/257, Aggarwal Road",Kochi,Uttar Pradesh,282477,910191781854,ipai@example.com,Mining engineer,1250000,GB70YLKY2020547574563,4548521913288979,8.0,39103.0,4887.875,8985.0,6.0,446.0,0.0179372197309417,0.0312824,45.0,2
874,Nandini,Garg,Male,1993-06-27,"58/181, Behl Nagar",Bathinda,Karnataka,527317,913604528359,bakhshivala@example.com,Management consultant,260810,GB49FWDZ5267029240890,4903619944585998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0
875,Yatin,Wali,Male,1992-11-15,"46
Oza Road",Madurai,Uttar Pradesh,219782,6899393123,chatterjeeguneet@example.net,Forensic psychologist,407210,GB24AKBF1880269212821,5244935092019548,3.0,17053.0,5684.333333333333,8328.0,3.0,171.0,0.0175438596491228,0.0418776552638687,32.0,1
876,Girik,Bhat,Male,1975-10-17,"54/515, Wason Street",Hyderabad,Haryana,109942,2406133880,rbhakta@example.com,"Clinical scientist, histocompatibility and immunogenetics",463534,GB70HFRC4718187908146,3506729179084923,1.0,7771.0,7771.0,7771.0,1.0,0.0,0.0,0.0167646817709164,49.0,1
877,Tripti,Bala,Male,2004-11-24,"H.No. 26
Mani",Pudukkottai,Jharkhand,390289,2681917498,xganesh@example.org,"Engineer, mining",492813,GB04NSFA1260224482002,3581877701434518,3.0,14744.0,4914.666666666667,7479.0,3.0,414.0,0.0072463768115942,0.0299180419347703,20.0,1
878,Kevin,More,Female,1997-12-22,"56/900
Mann Street",Karnal,Nagaland,35067,915133289246,aurorarajata@example.org,"Engineer, technical sales",1055932,GB11WFOT9095550587351,3521949925140685,9.0,43710.0,4856.666666666667,9130.0,5.0,676.0,0.0133136094674556,0.0413947110230583,27.0,2
879,Mekhala,Naik,Male,1990-02-25,"74/03, Acharya Chowk",Pallavaram,Andhra Pradesh,798403,4071664413,charita85@example.org,Sports administrator,1165401,GB94FEIZ1249517868957,4409359324505,2.0,14385.0,7192.5,8422.0,2.0,65.0,0.0307692307692307,0.0123433908156934,35.0,1
880,Upasna,Sengupta,Female,1988-10-20,"H.No. 99, Hari Ganj",Berhampur,Goa,765968,1725232500,mkothari@example.com,Environmental consultant,1325008,GB69RSLY6843437223160,6595080926820259,3.0,15387.0,5129.0,8259.0,3.0,85.0,0.0352941176470588,0.0116127600739014,36.0,1
881,Arunima,Palla,Female,1993-02-07,"74/624
Morar Nagar",Visakhapatnam,Odisha,94878,913785579800,gagangrover@example.net,Dramatherapist,1255132,GB89WUJW6645711791289,3566959011319933,5.0,16385.0,3277.0,8513.0,4.0,498.0,0.0100401606425702,0.0130544038395961,32.0,1
882,Banjeet,Sundaram,Male,1998-12-23,"94/544
Ray Marg",Aurangabad,Madhya Pradesh,378095,1315237915,osharandhawa@example.org,"Investment banker, operational",1141874,GB16UXGR2497682031963,4056190954301069,3.0,13644.0,4548.0,5850.0,3.0,497.0,0.0060362173038229,0.0119487789370806,26.0,1
883,Udarsh,Chaudhry,Male,1984-06-08,"16
Kibe Path",Udupi,Chhattisgarh,48962,4354686515,ishaankrishna@example.com,Investment analyst,1115984,GB14TCUL2627931835252,4877393222446246656,5.0,25093.0,5018.6,9374.0,3.0,398.0,0.0125628140703517,0.0224850893919626,40.0,1
884,Nirja,Verma,Female,1989-07-20,"324, Pingle Path",Kirari Suleman Nagar,Gujarat,267991,8255067743,vedanair@example.org,"Scientist, research (maths)",533786,GB61DYUY0063173027064,3558167905621667,6.0,28325.0,4720.833333333333,6721.0,5.0,642.0,0.0093457943925233,0.0530643366442731,35.0,2
885,Vidhi,Chahal,Male,1986-02-24,"81/899
Guha Ganj",Bihar Sharif,Punjab,145071,4896983006,yvarma@example.net,"Surveyor, mining",1397386,GB93GCOV2631653244118,4395236935243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
886,Unni,Saini,Male,2002-03-30,"H.No. 935, Bahl Chowk",Tumkur,Rajasthan,73049,3946534857,adyakoshy@example.org,Licensed conveyancer,1561303,GB37FQDB0414699314110,4779371697165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0
887,Nathaniel,Basu,Male,1982-01-09,"H.No. 77
Bhatt Path",Ramgarh,Kerala,380013,9103179627,jasmitwason@example.com,Administrator,1389173,GB92UGLB6147857933541,4470388900327,2.0,17090.0,8545.0,8827.0,2.0,195.0,0.0102564102564102,0.0123022834448985,43.0,1
888,Amruta,Gill,Male,1986-04-08,"14/84, Varkey",Faridabad,Chhattisgarh,769429,911991308599,hredhaankhosla@example.org,Psychotherapist,1811430,GB98HSTM3673340070060,213153288399744,4.0,18712.0,4678.0,8629.0,2.0,484.0,0.0082644628099173,0.0103299603076022,38.0,1
889,Christopher,Srinivas,Male,1985-09-08,"92, Sharma Road",Nizamabad,Himachal Pradesh,558721,918240677371,wriddhish33@example.org,Warehouse manager,1459800,GB15ZWLU7398675864998,3597255816761392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
890,Gaurav,Kothari,Male,1983-06-08,"99/05
Maharaj Circle",Siliguri,Maharashtra,120463,1681209473,nakulparmer@example.com,Geoscientist,1420153,GB03QLQZ7107625521806,3547419823481458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
891,Ansh,Mody,Female,2001-01-05,"46/679
Bhatia Ganj",Naihati,Tamil Nadu,597764,919338390021,samarth12@example.com,Data processing manager,1532380,GB11LGJB3250075768801,376569935292474,8.0,36803.0,4600.375,7974.0,5.0,715.0,0.0111888111888111,0.0240168887612733,24.0,2
892,Nachiket,Sem,Male,2000-12-11,"57, Kant Road",Rohtak,Maharashtra,308421,7270616633,oliver78@example.com,Careers adviser,1206836,GB48MCOY8683878736964,4774200862130525,2.0,7578.0,3789.0,4848.0,2.0,171.0,0.0116959064327485,0.0062792293236197,24.0,1
893,Leela,Hari,Male,1978-09-25,"94
Mangat Circle",Bhilwara,Tripura,899297,6094467164,girish04@example.net,Chief Strategy Officer,1787044,GB56UVQH8124673867271,6561103973883937,4.0,33808.0,8452.0,9929.0,3.0,477.0,0.0083857442348008,0.0189183926081282,46.0,1
894,Shivansh,Contractor,Female,1992-08-12,"67
Vohra Circle",Danapur,Haryana,253520,9318594268,malhotranikita@example.com,"Pilot, airline",1850045,GB85SXDY9696894535052,213101671200409,6.0,28835.0,4805.833333333333,9997.0,3.0,679.0,0.0088365243004418,0.0155861073649559,32.0,1
895,Harish,Gera,Male,1989-02-10,"H.No. 734
Mangat Ganj",Alappuzha,Uttar Pradesh,104425,716352420,prabhakarhamsini@example.com,Prison officer,545642,GB26LLSF7781882869841,4378171588268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0
896,Ayush,Wali,Female,1995-04-30,"H.No. 50, Bose Road",Mira-Bhayandar,Arunachal Pradesh,757147,154784803,dyalbenjamin@example.org,Academic librarian,228964,GB03BQFJ4339845294267,341239135160697,4.0,11522.0,2880.5,5341.0,4.0,650.0,0.0061538461538461,0.0503223214129732,29.0,1
897,Ekani,Saha,Female,1985-12-07,"339, Khare Street",Khammam,Punjab,928195,3879376316,aradhana53@example.com,Statistician,1178596,GB07RMSK3698386410112,213199051522509,4.0,25617.0,6404.25,9595.0,3.0,474.0,0.0084388185654008,0.0217351832179983,39.0,1
898,Arya,Shetty,Female,1992-07-11,"80/08, Vyas Chowk",Latur,Andhra Pradesh,546579,916546526,harshdubey@example.net,Land,863270,GB52CFPF0120510349081,375134274696164,9.0,43167.0,4796.333333333333,8995.0,7.0,611.0,0.0147299509001636,0.0500040543514775,32.0,2
899,Raghav,Bajaj,Female,1997-01-19,"44
Loyal Road",Dibrugarh,Gujarat,235356,2939405610,abhabatta@example.com,Higher education lecturer,1289904,GB67ETWO2177177598412,4886974395924290,8.0,27151.0,3393.875,9537.0,5.0,604.0,0.0132450331125827,0.0210488532479936,28.0,2
900,Shivani,Dhawan,Female,1996-10-23,"51/86
Sachdev Zila",Panvel,Himachal Pradesh,320045,5039020875,vchandra@example.org,Personal assistant,1128848,GB25EVBR3810250825448,6011487679180110,7.0,37050.0,5292.857142857143,8642.0,6.0,533.0,0.0131332082551594,0.0328210706844499,28.0,2
901,Arunima,Radhakrishnan,Female,2000-03-30,"05/72
Ranganathan Zila",Panipat,Rajasthan,284298,5028623756,nathanielmandal@example.org,Product designer,1382278,GB67WNUO1123688298326,30183333861555,6.0,22386.0,3731.0,7389.0,5.0,651.0,0.0092165898617511,0.0161950056356246,24.0,2
902,Darpan,Mody,Female,1992-04-25,"H.No. 687, Muni Road",Dhule,Mizoram,397267,7208854967,indaliraval@example.net,Phytotherapist,579884,GB60PSUA4118105760746,5575336984968919,8.0,40312.0,5039.0,9097.0,6.0,565.0,0.0141592920353982,0.0695173517462113,32.0,2
903,Hiral,Murthy,Male,1979-09-11,"50/105, Datta Marg",Khora ,Bihar,641316,9719474754,deydhriti@example.net,Publishing rights manager,1349009,GB62ZSPZ2495359105367,346259697580673,4.0,24167.0,6041.75,9889.0,2.0,138.0,0.0289855072463768,0.0179146321484882,45.0,1
904,Inaya,Ramesh,Female,1995-05-08,"264
Krishnan Nagar",Bhiwani,Goa,108335,4320447696,omlajita@example.net,"Scientist, forensic",1064934,GB36KDRE0935079037020,6011791935646990,6.0,35422.0,5903.666666666667,9958.0,4.0,599.0,0.010016694490818,0.0332621552133747,29.0,2
905,Ekani,Lalla,Female,1990-07-18,"56/808
Bali Nagar",Siliguri,Uttarakhand,772418,1278603087,sachdevaparth@example.com,"Surveyor, hydrographic",1668136,GB94LSBL0360120824627,371640496902101,4.0,29933.0,7483.25,8419.0,3.0,288.0,0.0138888888888888,0.0179439805867147,34.0,1
906,Adweta,Nath,Female,1975-12-09,"H.No. 989
Thaker",Jabalpur,Himachal Pradesh,447893,8260954455,upadhyayarunima@example.net,Nutritional therapist,319106,GB42RTNX6865231340576,3586236011047228,6.0,38872.0,6478.666666666667,9706.0,5.0,532.0,0.0112781954887218,0.1218153215545931,49.0,2
907,Krishna,Mohanty,Male,1985-06-20,"H.No. 12, Srinivas Chowk",Hosur,Madhya Pradesh,856684,8342949208,theodorepai@example.net,Forensic psychologist,806112,GB11QMZQ4714612255419,6011061595120003,1.0,7232.0,7232.0,7232.0,1.0,0.0,0.0,0.0089714580604184,39.0,1
908,Dalbir,Jhaveri,Female,1985-09-08,"83, Cheema",Amroha,Manipur,710564,917780493343,maanasnatarajan@example.net,Television camera operator,395833,GB11FYJP7204154390104,213188090120078,5.0,22869.0,4573.8,9151.0,5.0,321.0,0.0155763239875389,0.05777436444157,39.0,2
909,Suhani,Bandi,Female,2004-11-03,"64/254
Bose Ganj",Jamshedpur,Odisha,879843,4685328468,dayitalanka@example.com,Careers adviser,275482,GB25FXTX9782054882003,370199498117144,8.0,47603.0,5950.375,9589.0,6.0,588.0,0.0136054421768707,0.1727989487516426,20.0,2
910,Nidhi,Yadav,Female,1975-11-03,"71/33
Cherian Road",Tinsukia,Odisha,525991,554575724,uganguly@example.org,Set designer,1699600,GB97NUML2867763416886,4894885328170514,9.0,49285.0,5476.111111111111,8662.0,7.0,710.0,0.0126760563380281,0.028997999529301,49.0,2
911,Faras,Mammen,Male,1984-03-22,"38
Chand Road",Bhiwani,Mizoram,993936,3429786409,nakshpillai@example.com,Estate agent,417597,GB41TYAI6502654746397,4533129975922,3.0,22060.0,7353.333333333333,9192.0,3.0,422.0,0.0071090047393364,0.0528260499955698,40.0,1
912,Vasudha,Oza,Female,1995-02-14,"55/007
Sani Chowk",Chinsurah,Chhattisgarh,305065,910409822859,fganesan@example.org,Science writer,1156085,GB29RKGR1342347477319,3543712855733299,6.0,39942.0,6657.0,8255.0,5.0,396.0,0.0151515151515151,0.0345493627198692,30.0,2
913,Frado,Choudhry,Male,1999-05-16,"H.No. 037, Hayre Street",New Delhi,Uttar Pradesh,527085,918226913463,jhayug@example.net,Government social research officer,1151034,GB13WYWJ9427908772039,30018304332022,1.0,1962.0,1962.0,1962.0,1.0,0.0,0.0,0.001704554339837,25.0,0
914,Oliver,Kakar,Male,1987-09-26,"71/42
Ramesh Street",Anantapuram,Assam,51028,2715373251,cmallick@example.com,"Pilot, airline",682409,GB05CEGA5927005666483,379643456911734,9.0,48805.0,5422.777777777777,8695.0,5.0,713.0,0.0126227208976157,0.0715186933349355,37.0,2
915,Mitesh,Babu,Female,1978-09-16,"09/74
Dasgupta Marg",Bhagalpur,Maharashtra,244126,5763290851,vanyapillai@example.com,"Engineer, electronics",945786,GB18WJQR6996886592562,4277597413128508,4.0,16611.0,4152.75,8765.0,4.0,291.0,0.0137457044673539,0.0175631696810906,46.0,1
916,Jai,Seshadri,Male,1983-05-02,"62
Chakraborty Chowk",Madhyamgram,Tamil Nadu,282444,5020150193,dattakavya@example.net,Meteorologist,658826,GB74SOSU9168086376671,3557066183458316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0
917,Sneha,Randhawa,Male,1999-12-05,"422, Dhingra Path",Indore,Himachal Pradesh,814559,913886939762,vagate@example.net,Hydrogeologist,859515,GB63DZTM0600301270311,3551364876174753,6.0,31558.0,5259.666666666667,9789.0,5.0,449.0,0.0133630289532293,0.036716054984497,25.0,2
918,Arya,Kamdar,Female,1983-02-09,"13/113
Kothari Chowk",Mysore,Meghalaya,508738,915741389770,shettywaida@example.org,Mudlogger,1363968,GB06SGGK8408375190122,4169170226568897,2.0,9276.0,4638.0,6325.0,2.0,127.0,0.0157480314960629,0.0068007460585585,42.0,1
919,Anita,Tara,Male,1982-12-05,"391
Goswami Chowk",Berhampore,Kerala,188625,916967159085,onikata@example.com,Make,1100773,GB79RYZI6744458627614,3551618105470948,7.0,30318.0,4331.142857142857,7565.0,4.0,647.0,0.0108191653786707,0.0275424633416699,42.0,2
920,Ekiya,Choudhry,Male,1985-09-11,"88, Muni Nagar",Pune,Goa,680636,916021836744,hwason@example.com,Optometrist,1384736,GB06CMYE2588678104247,586251284483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0
921,Damyanti,Kari,Female,1994-02-22,"H.No. 83, Anand Marg",Dewas,Karnataka,428306,6149065583,jasmitbobal@example.org,Copy,317241,GB12KODT2725410573213,4049056317925821,4.0,24569.0,6142.25,8023.0,3.0,434.0,0.0092165898617511,0.0774458534678682,31.0,1
922,Radhika,Bora,Male,1982-01-01,"853, Edwin Path",Bally,Bihar,319815,913789214872,utkarshkrishnan@example.org,Insurance underwriter,1615055,GB61OEDD9384047823721,501816039744,1.0,2951.0,2951.0,2951.0,1.0,0.0,0.0,0.0018271823560188,43.0,0
923,Hemang,Loke,Male,1995-09-03,"83, Khare Road",Ozhukarai,Odisha,191255,2125722524,ryansolanki@example.com,"Doctor, hospital",1208946,GB88ZHGW8400653789944,4682862651155048539,4.0,22700.0,5675.0,8407.0,4.0,339.0,0.0117994100294985,0.0187766864690399,29.0,1
924,Isaiah,Issac,Male,1989-07-24,"H.No. 776
Patil Marg",Gurgaon,Punjab,596698,917504837913,paninisankar@example.com,Camera operator,655897,GB14AMMV1859387651844,4386091641646,8.0,42355.0,5294.375,9404.0,5.0,577.0,0.0138648180242634,0.0645756879510045,35.0,2
925,Omya,Ramakrishnan,Female,2001-02-28,"92/234
Sridhar Chowk",Etawah,Rajasthan,144545,7120988818,ekalinga92@example.com,Fish farm manager,1036570,GB34AAPS2722424325562,4084858032808,7.0,33713.0,4816.142857142857,7694.0,4.0,624.0,0.0112179487179487,0.0325236115264767,24.0,2
926,Rachana,Shenoy,Male,2003-01-28,"H.No. 41
Divan Circle",Bijapur,Tripura,848319,2370042031,dayita67@example.org,"Engineer, petroleum",1503730,GB38LUPQ1956542192425,4994469759008987,8.0,44220.0,5527.5,8471.0,5.0,557.0,0.0143626570915619,0.0294068749044043,22.0,2
927,Jagat,Loke,Male,2000-01-13,"06/43, Vaidya",North Dumdum,Assam,989678,918343223197,zdugar@example.com,"Therapist, music",1376804,GB35IXBA9199646778416,503822151752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0
928,Omaja,Prabhakar,Male,2003-11-03,"H.No. 138, Desai Ganj",Bally,Madhya Pradesh,995089,911460342501,lde@example.org,Ophthalmologist,623963,GB91ANTE2560174590567,2227968612904202,9.0,31148.0,3460.8888888888887,6278.0,7.0,654.0,0.0137614678899082,0.0499196266445286,21.0,2
929,Yochana,Seshadri,Female,1976-10-12,"H.No. 85, Keer Road",Varanasi,Maharashtra,718694,917606365300,balendrakulkarni@example.net,Recycling officer,1307064,GB17WESM2728292225158,4528763793855139,2.0,10661.0,5330.5,9911.0,2.0,313.0,0.0063897763578274,0.008156448345299,48.0,1
930,Faris,Mohanty,Female,2000-05-23,"H.No. 584
Kapur Chowk",Yamunanagar,Sikkim,709874,41124790,upkaarmitter@example.com,"Engineer, site",685064,GB45FEDU7448559484900,4932254067314552219,4.0,12507.0,3126.75,6262.0,4.0,443.0,0.0090293453724604,0.0182566884261908,24.0,1
931,Hemang,Panchal,Female,1996-06-08,"H.No. 855, Tailor Ganj",Kolkata,Gujarat,293088,914407459967,yashasvichahal@example.com,"Exhibitions officer, museum/gallery",1141170,GB74LLHQ8353732488898,30470065126632,6.0,22159.0,3693.1666666666665,7526.0,5.0,357.0,0.0168067226890756,0.0194177905132451,28.0,2
932,Eesha,Jani,Male,2005-03-11,"117
Dyal",Nanded,Jharkhand,325397,6506485164,forumnazareth@example.org,Clinical embryologist,1078219,GB76IWCH6938195854783,6011834335066458,6.0,34165.0,5694.166666666667,9132.0,4.0,595.0,0.0100840336134453,0.0316865126657942,20.0,2
933,Krishna,Konda,Female,2000-03-11,"13/284
Sahni Nagar",Hyderabad,Maharashtra,827547,4127669394,unnimalhotra@example.com,Child psychotherapist,294881,GB77LMAP3969219246583,4844219693985199245,3.0,18616.0,6205.333333333333,8998.0,2.0,569.0,0.0052724077328646,0.0631305509680176,25.0,1
934,Gunbir,Roy,Male,2002-03-24,"H.No. 34, Chakrabarti Chowk",Bikaner,Haryana,429682,4038722523,pranav96@example.org,Barrister's clerk,529348,GB03HIEM5417080171966,676399504163,2.0,10066.0,5033.0,6917.0,2.0,68.0,0.0294117647058823,0.0190158459085516,22.0,1
935,Unnati,Chanda,Female,2004-11-12,"H.No. 45, Varkey Ganj",Jhansi,Tripura,649738,4226769408,bavawarjas@example.org,Volunteer coordinator,614529,GB13KQMR6257146073239,341480318943828,4.0,12710.0,3177.5,7679.0,3.0,133.0,0.0300751879699248,0.0206825064398913,20.0,1
936,Jeevika,Ravel,Female,1983-11-12,"63/068, Mangal Circle",Durg,Chhattisgarh,186451,919643194759,arinbiswas@example.net,"Buyer, industrial",1320633,GB25MENJ7734158851455,4172555972559295,8.0,55097.0,6887.125,9145.0,6.0,636.0,0.0125786163522012,0.0417201448093452,41.0,2
