customer_id,first_name,last_name,gender,birthdate,address,city,state,zip_code,phone_number,email,occupation,annual_income,account_number,card_number,total_transactions,total_amount_spent,average_transaction_amount,max_transaction_amount,unique_transaction_descriptions,days_since_first_transaction,transaction_frequency,transaction_amount_to_income_ratio,age
824,Laksh,Gandhi,Female,2003-06-07,"863, Dora Marg",Orai,Madhya Pradesh,981369,918258653154,rohansharma@example.com,Paramedic,1309677,GB52SHSL7491300177090,6529157537092642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
825,Zashil,Jaggi,Female,1998-06-09,"H.No. 30, Mandal Marg",Hubli–Dharwad,Tamil Nadu,342375,8936679767,amrutabala@example.com,Set designer,438864,GB76FKXP2026533190420,4226564169291493862,2.0,1524.0,762.0,1054.0,2.0,248.0,0.008064516129032258,0.003472601990593897,26.0
826,Caleb,Barman,Female,1983-06-24,"H.No. 72
Ganesan Nagar",Ajmer,Punjab,708598,912855644181,krishnamemon@example.com,Immigration officer,534690,GB13SVKA3350602425564,180026360949405,6.0,24427.0,4071.1666666666665,7880.0,4.0,482.0,0.012448132780082987,0.04568441526866034,41.0
827,Tripti,Johal,Female,2001-10-13,"143
Pau Road",Jaunpur,West Bengal,513320,916635189411,kraman@example.com,Actor,242296,GB14EYHP4386561811279,213126143051619,1.0,5505.0,5505.0,5505.0,1.0,0.0,0.0,0.022720143956152804,23.0
828,Chatura,Dey,Male,1997-04-21,"650
Walla Nagar",Thrissur,Gujarat,97042,9421787603,sibalpranav@example.com,Personnel officer,1216481,GB17AGXX9248441824542,30159245607047,1.0,8314.0,8314.0,8314.0,1.0,0.0,0.0,0.00683446761601702,27.0
829,Ekiya,Khanna,Male,1978-04-16,"28/29
Nadkarni Nagar",Srikakulam,Nagaland,60865,2331501791,gournidhi@example.com,"Scientist, research (life sciences)",1114091,GB15NKWX9961006096960,2288107228975258,5.0,25985.0,5197.0,9957.0,4.0,558.0,0.008960573476702509,0.023323947505185842,46.0
830,Darsh,Bora,Male,2001-03-29,"24
Nori Ganj",Jammu,Uttarakhand,312063,912696449670,maniquincy@example.org,Scientific laboratory technician,237869,GB36EDQT4447052309464,60461526075,7.0,37417.0,5345.285714285715,9130.0,4.0,670.0,0.010447761194029851,0.15730086728409334,23.0
831,Zaid,Patil,Male,1982-05-21,"H.No. 59, Seth Zila",Ballia,Gujarat,791762,917673899688,samuel03@example.net,Air traffic controller,1794249,GB73YXMT7993859002177,180027165181541,3.0,16560.0,5520.0,8768.0,3.0,612.0,0.004901960784313725,0.009229488214846435,42.0
832,Waida,Majumdar,Male,1991-02-14,"61, Sahni",Tadipatri,Manipur,609080,9759983850,timothylata@example.net,Personal assistant,1072011,GB79VMOL8595798462151,180089154591882,4.0,19942.0,4985.5,9284.0,4.0,582.0,0.006872852233676976,0.018602421057246615,33.0
833,Baghyawati,Grover,Female,1976-12-01,"04, Bail Zila",Bilaspur,Meghalaya,647828,9657997437,ramaveda@example.com,"Engineer, aeronautical",1094475,GB25UGSN2456437064032,5122051795206742,1.0,7009.0,7009.0,7009.0,1.0,0.0,0.0,0.006403983645126659,48.0
834,Samuel,Sha,Male,1986-06-07,"97/84, Kakar Street",North Dumdum,Assam,734707,7878787685,jhaunni@example.net,Psychiatrist,1246520,GB45UIPC1011983680866,2236217026427072,2.0,17350.0,8675.0,8727.0,2.0,139.0,0.014388489208633094,0.013918749799441646,38.0
835,Anya,Tailor,Male,2000-06-02,"21/35, Kothari Circle",Deoghar,Gujarat,746454,4948247918,hamsini02@example.net,Product manager,203364,GB26XUZX8923933127389,6578680638790905,8.0,44916.0,5614.5,9382.0,6.0,502.0,0.01593625498007968,0.2208650498613324,24.0
836,Oviya,Ghose,Male,1988-07-11,"H.No. 67
Nagar Path",Mysore,Gujarat,33524,913023994658,xavieraggarwal@example.com,Set designer,908678,GB19BKUN6137707726110,4121143711677991,3.0,11866.0,3955.3333333333335,7877.0,2.0,649.0,0.004622496147919877,0.013058531184864166,36.0
837,Gaurang,Pradhan,Male,2001-07-08,"H.No. 53
Singh Road",Katni,Manipur,262147,5364491236,logandixit@example.net,Sports therapist,1687962,GB17NQQF6081683705286,3591518143312288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
838,Yauvani,Sha,Male,1998-07-16,"809
Karpe Road",Mehsana,Sikkim,66981,9558009317,bawayagnesh@example.org,Building surveyor,1659127,GB02XXBH7990187567630,30593789431119,3.0,8200.0,2733.3333333333335,5166.0,3.0,557.0,0.005385996409335727,0.004942358240207049,26.0
839,Hemang,Sahota,Female,1991-03-16,"546
Chaudhuri Path",Karimnagar,Mizoram,393891,559762895,qbora@example.net,"Scientist, water quality",1589325,GB53QUJB8854746512312,213153302505243,4.0,5795.0,1448.75,3497.0,4.0,382.0,0.010471204188481676,0.0036462020039954067,33.0
840,Bhavya,Patel,Female,1991-04-18,"77/663
Sibal Zila",Kharagpur,Mizoram,389308,3636016137,ikbal47@example.org,Customer service manager,1420463,GB06ZMBG1898393160460,502094115180,2.0,12182.0,6091.0,7295.0,2.0,197.0,0.01015228426395939,0.008576076955189962,33.0
841,Edhitha,Chopra,Male,1981-05-10,"44/90
Subramanian Road",Buxar,Karnataka,281336,4584591017,kalejyoti@example.com,Psychiatric nurse,1104934,GB78FQSE5845155337074,5315781005790211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
842,Hamsini,Vasa,Female,1981-02-26,"29
Pal Path",Suryapet,Rajasthan,342794,3571759730,tkalita@example.org,Animal nutritionist,1354195,GB06GJYY4287841250667,4470433869598496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
843,Warda,Rout,Male,1980-03-22,"H.No. 962, Gulati Path",Sonipat,Bihar,977264,5381097295,balnaksh@example.com,Seismic interpreter,855566,GB28OUMG0710848470896,502068794341,2.0,9497.0,4748.5,5004.0,2.0,108.0,0.018518518518518517,0.011100254100794094,44.0
844,Charita,Sastry,Male,1993-01-04,"917
Dave Road",Bijapur,Punjab,435999,1823925434,tristan86@example.org,Textile designer,1130565,GB78DGVU3207371519719,5500925576376984,6.0,31446.0,5241.0,7904.0,4.0,630.0,0.009523809523809525,0.027814411378381605,32.0
845,Ishita,Puri,Female,1995-11-24,"77/107
Kata Nagar",Nashik,Telangana,806216,910803638829,sbedi@example.net,Archaeologist,1357725,GB43CTSB0670060483706,345768294421702,6.0,39612.0,6602.0,9072.0,6.0,366.0,0.01639344262295082,0.029175274816328787,29.0
846,Devansh,Parmar,Female,2004-06-12,"25/43, Sama Road",Gudivada,Madhya Pradesh,538959,4695168353,chaman68@example.org,Animal nutritionist,1520716,GB78LLPM1549821256709,377743368726113,3.0,6513.0,2171.0,3068.0,3.0,617.0,0.004862236628849271,0.004282850972831219,20.0
847,Isaac,Gupta,Female,1990-11-10,"126
Muni Circle",Allahabad,Meghalaya,671281,6842691373,charlesbuch@example.net,Occupational hygienist,1191565,GB12PHAO9617006918992,4858099878680179,2.0,8816.0,4408.0,4525.0,2.0,409.0,0.004889975550122249,0.007398673173515503,34.0
848,Neel,Datta,Male,1978-04-30,"07/922
Chand Ganj",Shahjahanpur,West Bengal,372148,910451848003,mangathamsini@example.org,Systems developer,1266984,GB14KRKD2668705068381,4204541524850806,8.0,49196.0,6149.5,9958.0,5.0,712.0,0.011235955056179775,0.0388292196270829,46.0
849,Oliver,Ravi,Male,1992-11-03,"63/345
Devi Chowk",Amaravati,Nagaland,981906,918814178138,balhaarparsa@example.net,"Designer, interior/spatial",445575,GB81MWAA4100609554268,2272471307634006,6.0,17541.0,2923.5,8881.0,4.0,632.0,0.00949367088607595,0.039367109914155866,32.0
850,Prisha,Taneja,Male,2003-03-18,"40/129, Shetty Circle",Tiruvottiyur,Arunachal Pradesh,58124,915261264360,aarush99@example.org,Estate manager/land agent,1913078,GB91QHNA7447464942023,3589541868835956,5.0,18916.0,3783.2,7222.0,4.0,387.0,0.012919896640826873,0.009887730662314867,21.0
851,Wishi,Mitter,Female,1976-11-30,"015, Ravi Circle",Munger,Sikkim,308348,4757487015,faras54@example.org,Trading standards officer,1614489,GB91KXCH2191567003494,2238923190942170,8.0,43857.0,5482.125,8963.0,5.0,680.0,0.011764705882352941,0.027164632276838057,48.0
852,Vinaya,Wason,Female,2004-09-08,"50/587
Sekhon Zila",Satna,Jharkhand,948391,421606251,chhabragopal@example.org,Artist,1281110,GB03DADG1464063378338,4652239812119151,3.0,20001.0,6667.0,8531.0,3.0,600.0,0.005,0.015612242508449704,20.0
853,Ekta,Taneja,Female,2003-10-15,"H.No. 392, Bath Ganj",Chinsurah,Mizoram,831633,914584529572,girik93@example.net,Risk analyst,1160520,GB38QSMP6353406463452,4055759605637070,1.0,5331.0,5331.0,5331.0,1.0,0.0,0.0,0.004593630441526213,21.0
854,Hemani,Biswas,Female,1980-03-27,"857, Bhattacharyya",Shimoga,Mizoram,255726,912843197818,anvimangat@example.com,Financial trader,1586004,GB70NVMJ7177129824740,4259320935794794,5.0,30753.0,6150.6,8589.0,3.0,571.0,0.008756567425569177,0.019390241134322486,44.0
855,Ekbal,Aggarwal,Female,1984-06-08,"H.No. 653
Rajagopalan Circle",Phagwara,Uttarakhand,379948,5104586746,xitiben@example.org,Geophysicist/field seismologist,443528,GB59BHWV1909152450635,213112938339849,9.0,38081.0,4231.222222222223,8382.0,6.0,549.0,0.01639344262295082,0.08585929185981493,40.0
856,Benjamin,Sibal,Male,1998-08-27,"84, Dey Ganj",Thiruvananthapuram,Madhya Pradesh,621910,8039850776,dayaldaniel@example.com,"Social research officer, government",480641,GB38WPCZ1661873272929,4829420865464029,3.0,27126.0,9042.0,9938.0,3.0,169.0,0.01775147928994083,0.056437132912090314,26.0
857,Reyansh,Bobal,Male,2004-01-25,"11/13, Sama Road",Malda,Bihar,340125,6363546351,zachariafarhan@example.net,Ergonomist,1121371,GB87JKDE1664422034155,3596950063610117,2.0,3763.0,1881.5,2457.0,2.0,425.0,0.004705882352941176,0.0033557136754918757,21.0
858,Udant,Sekhon,Female,1996-07-02,"H.No. 210
Murthy Marg",Durgapur,Haryana,698391,1360278073,nairpeter@example.com,Petroleum engineer,1617281,GB29QAVN3693104002439,379703781846748,7.0,30287.0,4326.714285714285,9275.0,6.0,401.0,0.017456359102244388,0.0187271105021329,28.0
859,Siya,Mallick,Male,1981-12-06,"55/667
Ben Chowk",Machilipatnam,Assam,835992,8934412655,eshana72@example.com,TEFL teacher,1556068,GB79ZLUC4073550139855,375828661354424,4.0,14891.0,3722.75,6815.0,3.0,516.0,0.007751937984496124,0.009569633203690328,43.0
860,Upkaar,Dugar,Female,1992-03-08,"52, Bhatt Chowk",Danapur,Andhra Pradesh,138572,914264222415,ekbalmutti@example.net,Politician's assistant,676788,GB20OSCW8666536769615,563670801361,5.0,27568.0,5513.6,7666.0,5.0,418.0,0.011961722488038277,0.04073358274673901,32.0
861,Charan,Prabhu,Male,1978-09-23,"H.No. 17
Soman",Ambattur,Himachal Pradesh,886586,6814518800,vbahl@example.org,Best boy,1985440,GB55NTJB8115907567094,4878202898525652739,4.0,16097.0,4024.25,6904.0,4.0,381.0,0.010498687664041995,0.008107522765734548,46.0
862,Ekapad,Ramachandran,Female,1979-03-25,"42
Nigam Street",Bilaspur,Meghalaya,309754,7559120673,qadimchadha@example.com,Dietitian,931107,GB95JQSQ1370062416685,5436430874794474,3.0,10893.0,3631.0,3891.0,2.0,166.0,0.018072289156626505,0.011698977668517152,45.0
863,Max,Bali,Female,1982-08-01,"30/503
Palla Ganj",Maheshtala,Jharkhand,621174,3296366354,eshanadar@example.net,Quality manager,1920420,GB31SIXF7664919142381,3500122071608773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
864,Manthan,Narayanan,Male,1994-09-23,"H.No. 93
Bhatnagar",Raipur,Assam,834683,917373810586,berasamarth@example.com,Music therapist,1973524,GB95MYGD9139901729338,4128477752416205,9.0,60210.0,6690.0,9239.0,7.0,640.0,0.0140625,0.030508876507202343,30.0
865,Aarna,Agrawal,Male,1989-07-27,"H.No. 13, Raman",Warangal,Bihar,341007,916358959912,jhaveriudarsh@example.org,"Geneticist, molecular",1597495,GB74RNMP1261520173926,30276375894102,5.0,29101.0,5820.2,8324.0,4.0,472.0,0.01059322033898305,0.018216645435509972,35.0
866,Arin,Mall,Male,1975-03-13,"H.No. 014
Radhakrishnan Zila",Naihati,Rajasthan,371012,4016801248,xkari@example.net,Hydrogeologist,814917,GB04KKEL1958404113854,3575720805202654,9.0,49894.0,5543.777777777777,9387.0,6.0,618.0,0.014563106796116505,0.061225867174203016,49.0
867,Neel,Kapadia,Female,1989-05-04,"87, Kapur Zila",Belgaum,Bihar,883806,6808394287,yatindyal@example.com,International aid/development worker,620929,GB17TPQW9129064576241,3591587248243748,9.0,49594.0,5510.444444444444,9525.0,5.0,510.0,0.01764705882352941,0.07987064543611266,35.0
868,Anamika,Chawla,Female,1989-03-09,"53
Desai Nagar",Vijayawada,Haryana,767080,911577000132,oeshi98@example.com,TEFL teacher,839659,GB41YLUD0731494961550,6599550020748750,2.0,10144.0,5072.0,5136.0,2.0,173.0,0.011560693641618497,0.012081094825399359,35.0
869,Libni,Saini,Male,1980-03-14,"779
Bumb Chowk",Thoothukudi,Punjab,495338,6304456575,etabasu@example.org,"Therapist, art",678342,GB80WGCB3045538915319,4602310033021,7.0,32470.0,4638.571428571428,8543.0,6.0,341.0,0.020527859237536656,0.0478667103024728,44.0
870,Bina,Mitra,Male,1996-12-09,"46/76
Munshi Chowk",Bally,Goa,350932,4036210950,karpewarinder@example.org,Health and safety adviser,752733,GB84PQEY4664312253537,2229155661640899,1.0,7863.0,7863.0,7863.0,1.0,0.0,0.0,0.010445935012813308,28.0
871,Ishaan,Sur,Female,1994-08-24,"H.No. 11, Sule Path",Hindupur,Andhra Pradesh,187046,4777546033,dwalla@example.com,"Engineer, manufacturing",842545,GB79BXWP6123159932815,6533516646828580,3.0,10393.0,3464.3333333333335,7077.0,2.0,436.0,0.006880733944954129,0.012335246188630874,30.0
872,Vrishti,Kade,Male,1990-04-03,"H.No. 37
Arora Street",Mau,Kerala,777780,6010742075,guptalibni@example.org,Medical physicist,1889527,GB61CPSD3912920805471,5425599901091071,4.0,16972.0,4243.0,6379.0,2.0,327.0,0.012232415902140673,0.008982142091645157,34.0
873,Finn,More,Female,1995-12-14,"94/632
Gandhi Road",Mango,Kerala,458683,917985191970,jagatkulkarni@example.net,Estate manager/land agent,487244,GB37EEGM0736338505433,213143132518714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
874,Pranav,Rama,Female,1996-03-21,"H.No. 58, Tata Marg",Tadepalligudem,Chhattisgarh,8511,918094239441,cmitter@example.org,Radio broadcast assistant,1054772,GB19NGXE1179343664674,3592732934519634,7.0,33750.0,4821.428571428572,9524.0,5.0,538.0,0.013011152416356878,0.031997436412798216,28.0
875,Bhavna,Krishnan,Male,2002-09-24,"H.No. 289, Tank Marg",Rourkela,Kerala,312076,7956419152,purohitazaan@example.net,Multimedia programmer,1909131,GB62CARO4431393537579,60461215141,6.0,29898.0,4983.0,7176.0,5.0,542.0,0.01107011070110701,0.015660528271763435,22.0
876,Jeremiah,Verma,Male,2000-02-04,"98, Koshy Chowk",Phusro,Arunachal Pradesh,128730,6913801205,mandaleta@example.net,"Radiographer, diagnostic",1130520,GB86UJEP2119658081230,6515278000844099,9.0,56811.0,6312.333333333333,9249.0,5.0,646.0,0.01393188854489164,0.05025209638042671,25.0
877,Daniel,Narayan,Female,1977-10-19,"H.No. 61
Parikh",Surat,Odisha,247429,2185209151,goelsudiksha@example.org,Audiological scientist,1786636,GB76NSUS1915558822990,3533964470827350,2.0,13086.0,6543.0,8144.0,2.0,252.0,0.007936507936507936,0.007324379448303963,47.0
878,Bimala,Kanda,Male,1979-06-12,"98/347
Chauhan Chowk",Madanapalle,Rajasthan,888280,910165526484,naveenkuruvilla@example.org,Scientific laboratory technician,1121550,GB12RGJG6778758776586,4349287442372184049,1.0,3953.0,3953.0,3953.0,1.0,0.0,0.0,0.0035245865097409835,45.0
879,Hemang,Swaminathan,Female,1997-11-23,"H.No. 78
Mutti Road",Anantapur,Tripura,331087,913172830843,ucchal05@example.com,"Scientist, research (physical sciences)",1489465,GB84ERDV3404149899701,676249159556,6.0,30885.0,5147.5,8505.0,5.0,562.0,0.010676156583629894,0.020735633264292883,27.0
880,Anika,Nagar,Female,1979-09-03,"H.No. 44, Thaman Path",Mehsana,Punjab,410998,918012060260,qasim50@example.net,Quality manager,1057565,GB30XCSO8002271773801,3526236597953396,7.0,48219.0,6888.428571428572,9810.0,5.0,648.0,0.010802469135802469,0.04559436063031587,45.0
881,Jeremiah,Bir,Female,2001-12-08,"34, Raval",Guwahati,Assam,675319,5277934582,bavakashish@example.org,Ecologist,895535,GB76QZJZ1927047043186,4800664892774077289,9.0,49147.0,5460.777777777777,9549.0,5.0,614.0,0.014657980456026058,0.054880043772716866,23.0
882,Yagnesh,Chand,Male,2000-11-07,"24/85
Solanki Zila",Hazaribagh,Uttar Pradesh,934000,8220111332,jagatkothari@example.net,Science writer,285517,GB38YYJU2934438125734,345966930399148,3.0,20783.0,6927.666666666667,8809.0,3.0,407.0,0.007371007371007371,0.07279076202117563,24.0
883,Hitesh,Thakur,Male,2001-06-12,"772, Rajagopalan Zila",Tumkur,Goa,754721,4781844734,noahraghavan@example.org,Event organiser,1077011,GB02WNPO8778714195986,6578354598601334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
884,Pavani,Kunda,Male,1977-08-30,"H.No. 601, Bajaj Marg",Unnao,Chhattisgarh,47730,911985474494,bobalsanya@example.org,"Scientist, research (life sciences)",1656477,GB81EJWX6120097470674,3508648699842396,1.0,7591.0,7591.0,7591.0,1.0,0.0,0.0,0.004582617205068347,47.0
885,Yauvani,Pillai,Female,2000-06-17,"011, Borah Chowk",Nellore,Gujarat,757117,911624884821,bhatiaabhiram@example.org,Printmaker,253718,GB17ZWFL8211934114387,4418206711460015,7.0,36310.0,5187.142857142857,8084.0,6.0,717.0,0.009762900976290097,0.14311164363584766,24.0
886,Aarav,Rout,Female,1987-06-27,"H.No. 95, Sood Path",Ongole,Maharashtra,330111,915004058273,shenoyganga@example.org,Psychiatric nurse,1950780,GB88NODZ0470367946840,2273739983463786,8.0,38950.0,4868.75,9664.0,7.0,623.0,0.012841091492776886,0.019966372425388818,37.0
887,Simon,Mittal,Female,1980-05-14,"H.No. 932
Doctor",Howrah,Karnataka,160868,8450235755,qgrover@example.org,Mental health nurse,989362,GB65LNCO0837495348438,4100481741761075200,7.0,26019.0,3717.0,7007.0,5.0,619.0,0.011308562197092083,0.026298766275640262,44.0
888,Nilima,Sarraf,Male,1999-06-16,"36/154
Rao Circle",Sambalpur,Telangana,148501,2043161277,kalpitbanerjee@example.com,Lobbyist,816024,GB16AYSV0067914160013,5361210603867596,5.0,24484.0,4896.8,7892.0,3.0,675.0,0.007407407407407408,0.030004019489622853,25.0
889,Onveer,Vohra,Female,1998-03-27,"47
Patel Nagar",Gurgaon,Uttar Pradesh,336981,918062453478,benpranav@example.org,Production engineer,759640,GB39QSLW8328664492951,4936406631489933179,9.0,38602.0,4289.111111111111,9798.0,7.0,614.0,0.014657980456026058,0.05081617608340793,26.0
890,Vasana,Singhal,Female,2004-08-18,"82/70, Gaba Ganj",Kolhapur,Rajasthan,846404,915021879905,hgola@example.net,Mechanical engineer,1361939,GB81PTLZ0534870198372,4552365939171311,6.0,29198.0,4866.333333333333,9523.0,5.0,588.0,0.01020408163265306,0.021438551946893362,20.0
891,Aarnav,Sarna,Male,1997-02-02,"525
Tata Street",Giridih,Chhattisgarh,795729,1476944223,ekiyalalla@example.net,Media planner,1666394,GB97UUKZ0570045335457,3535235546273822,1.0,6527.0,6527.0,6527.0,1.0,0.0,0.0,0.003916840795154087,28.0
892,Anirudh,Krish,Female,2000-06-19,"537
Sama",Ulhasnagar,Uttarakhand,671550,298420272,qbhardwaj@example.org,Landscape architect,722089,GB56NNBD5173879780550,3553676710612492,4.0,7128.0,1782.0,3594.0,4.0,512.0,0.0078125,0.009871359347670439,24.0
893,Chasmum,Viswanathan,Female,1999-04-11,"47/894, Subramaniam Zila",Bhavnagar,Meghalaya,928779,917111628901,barkhatoor@example.net,Further education lecturer,995131,GB40YSLO9997077774642,4837012513718987570,6.0,31764.0,5294.0,9560.0,6.0,682.0,0.008797653958944282,0.03191941563472548,25.0
894,Krishna,Sachar,Female,1979-11-01,"70/924, Walia Street",Davanagere,Jharkhand,750602,3316778437,sagarjasmit@example.net,Community education officer,1761956,GB63GZGD4986593992792,30356197601594,5.0,19807.0,3961.4,9818.0,5.0,195.0,0.02564102564102564,0.01124148389630615,45.0
895,Panini,Kapadia,Male,1998-04-18,"83, Bedi Circle",Kirari Suleman Nagar,Tripura,353258,8608441904,zanand@example.org,Pensions consultant,1651951,GB82FECC6638431298459,38141763228556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
896,Bina,Sachdeva,Male,1977-12-11,"H.No. 804, Kala Zila",Chandrapur,Mizoram,330698,915036156052,kamdarqarin@example.org,"Engineer, communications",1278670,GB69DXPL9978769473553,3588608887778540,2.0,13438.0,6719.0,7357.0,2.0,189.0,0.010582010582010581,0.010509357379151775,47.0
897,Aarush,Merchant,Male,2002-02-02,"94/817, Rau Ganj",New Delhi,Nagaland,811834,919221684079,bakhshianne@example.org,Clinical molecular geneticist,1898369,GB66EYXT8040425902787,5176421825667061,9.0,29987.0,3331.8888888888887,6737.0,5.0,628.0,0.014331210191082803,0.015796191362164046,23.0
898,Yatan,Natt,Male,2000-04-26,"H.No. 278
Sahota",Maheshtala,Madhya Pradesh,555727,9058000412,chopravidhi@example.org,Press photographer,1949039,GB96QEXV5997602639887,30021460933096,6.0,19894.0,3315.6666666666665,7214.0,4.0,511.0,0.011741682974559686,0.010207081541210822,24.0
899,Samuel,De,Male,1975-05-03,"12, Prashad Path",Khandwa,Assam,308615,915515587920,zayyanhayer@example.org,Forest/woodland manager,1875031,GB46CPGZ0184841032251,5444206385881475,2.0,9915.0,4957.5,8904.0,2.0,114.0,0.017543859649122806,0.0052879125731787905,49.0
900,Kevin,Chokshi,Female,1986-03-15,"77/946, Parikh Marg",Nanded,Tripura,598172,911931112353,rattiojasvi@example.com,Medical physicist,323499,GB05WTZR9442201249631,3598085313866314,3.0,21786.0,7262.0,9917.0,3.0,419.0,0.007159904534606206,0.0673448758728775,38.0
901,Omkaar,Mallick,Male,1987-08-13,"16
Natarajan",Rajkot,Assam,449595,6427338834,zprashad@example.net,Dietitian,346647,GB83WNQF3621455788132,4054845179765594,5.0,24007.0,4801.4,7062.0,4.0,631.0,0.00792393026941363,0.06925489042166816,37.0
902,Meera,Mander,Male,1986-03-17,"H.No. 130
Dey",Begusarai,Sikkim,868905,495673958,anjali79@example.net,"Surveyor, mining",399062,GB40DNXQ7418044680933,3566151669979362,5.0,30416.0,6083.2,9393.0,3.0,454.0,0.011013215859030838,0.07621873292871785,38.0
